Begin Mid, Begin Up, Begin Down, End Mid, End Up, End Down
452, 452, 452, 452.196, 452.198, 452.187
452.219, 452.219, 452.22, 452.385, 452.389, 452.387
452.411, 452.411, 452.411, 452.572, 452.572, 452.576
452.599, 452.6, 452.6, 452.758, 452.761, 452.761
452.785, 452.784, 452.789, 452.941, 452.95, 452.95
452.972, 452.974, 452.976, 453.153, 453.153, 453.154
453.177, 453.177, 453.178, 453.377, 453.379, 453.379
453.399, 453.399, 453.399, 453.57, 453.576, 453.587
453.61, 453.611, 453.611, 453.773, 453.775, 453.778
453.8, 453.8, 453.8, 453.972, 453.978, 453.972
454, 454, 454, 454.166, 454.166, 454.166
454.211, 454.211, 454.212, 454.39, 454.39, 454.392
454.413, 454.413, 454.413, 454.601, 454.573, 454.575
454.622, 454.622, 454.624, 454.791, 454.792, 454.799
454.822, 454.822, 454.824, 454.985, 454.988, 454.985
455.01, 455.01, 455.01, 455.168, 455.171, 455.17
455.191, 455.193, 455.193, 455.363, 455.371, 455.359
455.393, 455.394, 455.394, 455.575, 455.583, 455.567
455.608, 455.608, 455.608, 455.795, 455.806, 455.797
455.84, 455.84, 455.84, 456.003, 456.003, 456.002
456.026, 456.026, 456.028, 456.192, 456.195, 456.297
456.319, 456.321, 456.322, 456.494, 456.495, 456.535
456.559, 456.559, 456.561, 456.756, 456.745, 456.751
456.778, 456.778, 456.779, 456.936, 456.96, 456.951
456.981, 456.981, 456.981, 457.148, 457.146, 457.15
457.175, 457.175, 457.176, 457.336, 457.336, 457.352
457.373, 457.373, 457.373, 457.54, 457.54, 457.544
457.565, 457.565, 457.565, 457.73, 457.73, 457.733
457.757, 457.757, 457.757, 457.921, 457.921, 457.925
457.946, 457.946, 457.946, 458.115, 458.115, 458.115
458.137, 458.137, 458.137, 458.328, 458.323, 458.322
458.364, 458.364, 458.364, 458.531, 458.531, 458.529
458.554, 458.554, 458.554, 458.721, 458.721, 458.721
458.743, 458.743, 458.743, 458.912, 458.912, 458.912
458.936, 458.936, 458.936, 459.098, 459.098, 459.101
459.122, 459.122, 459.122, 459.285, 459.291, 459.291
459.312, 459.312, 459.312, 459.506, 459.472, 459.472
459.53, 459.53, 459.532, 459.694, 459.696, 459.716
459.738, 459.738, 459.739, 459.901, 459.899, 459.915
459.94, 459.94, 459.94, 460.107, 460.123, 460.145
460.167, 460.167, 460.168, 460.339, 460.335, 460.332
460.359, 460.359, 460.359, 460.538, 460.527, 460.533
460.561, 460.561, 460.563, 460.724, 460.724, 460.724
460.746, 460.746, 460.746, 460.91, 460.91, 461.007
461.052, 461.052, 461.054, 461.244, 461.236, 461.247
461.295, 461.297, 461.297, 461.469, 461.472, 461.465
461.515, 461.517, 461.517, 461.694, 461.694, 461.694
461.734, 461.736, 461.736, 461.915, 461.915, 461.933
461.976, 461.977, 461.977, 462.149, 462.143, 462.189
462.215, 462.218, 462.218, 462.4, 462.409, 462.394
462.43, 462.43, 462.43, 462.605, 462.61, 462.607
462.635, 462.636, 462.637, 462.799, 462.804, 462.912
462.934, 462.934, 462.937, 463.09, 463.118, 463.105
463.148, 463.148, 463.148, 463.334, 463.314, 463.314
463.358, 463.358, 463.36, 463.539, 463.539, 463.545
463.57, 463.571, 463.571, 463.733, 463.733, 463.737
463.775, 463.776, 463.778, 463.946, 463.941, 463.939
463.972, 463.972, 463.973, 464.131, 464.136, 464.142
464.168, 464.168, 464.168, 464.334, 464.334, 464.334
464.362, 464.362, 464.362, 464.523, 464.523, 464.526
464.548, 464.548, 464.549, 464.712, 464.717, 464.71
464.741, 464.74, 464.745, 464.9, 464.9, 464.904
464.928, 464.928, 464.93, 465.087, 465.089, 465.097
465.119, 465.119, 465.12, 465.295, 465.3, 465.292
465.321, 465.321, 465.321, 465.485, 465.485, 465.485
465.511, 465.511, 465.511, 465.674, 465.674, 465.674
465.697, 465.697, 465.697, 465.855, 465.858, 465.858
465.882, 465.882, 465.883, 466.038, 466.05, 466.041
466.072, 466.072, 466.072, 466.247, 466.249, 466.252
466.278, 466.278, 466.278, 466.436, 466.436, 466.46
466.488, 466.489, 466.489, 466.649, 466.656, 466.656
466.681, 466.682, 466.682, 466.855, 466.852, 466.863
466.889, 466.889, 466.889, 467.056, 467.054, 467.054
467.081, 467.081, 467.081, 467.251, 467.244, 467.244
467.274, 467.274, 467.274, 467.437, 467.439, 467.437
467.461, 467.461, 467.461, 467.639, 467.619, 467.619
467.663, 467.663, 467.663, 467.829, 467.829, 467.844
467.866, 467.866, 467.866, 468.024, 468.024, 468.048
468.068, 468.07, 468.071, 468.229, 468.229, 468.245
468.27, 468.27, 468.271, 468.435, 468.433, 468.438
468.459, 468.459, 468.46, 468.622, 468.625, 468.666
468.687, 468.687, 468.687, 468.852, 468.856, 468.844
468.881, 468.881, 468.881, 469.065, 469.153, 469.047
469.176, 469.176, 469.178, 469.338, 469.339, 469.343
469.368, 469.368, 469.37, 469.565, 469.548, 469.565
469.592, 469.593, 469.596, 469.784, 469.759, 469.765
469.806, 469.806, 469.806, 469.97, 469.97, 469.964
469.994, 469.994, 469.994, 470.16, 470.162, 470.16
470.193, 470.193, 470.195, 470.36, 470.36, 470.366
470.392, 470.392, 470.393, 470.56, 470.56, 470.56
470.589, 470.589, 470.59, 470.751, 470.751, 470.755
470.78, 470.781, 470.781, 470.947, 470.947, 470.947
470.973, 470.973, 470.973, 471.136, 471.129, 471.139
471.164, 471.164, 471.164, 471.323, 471.325, 471.33
471.352, 471.352, 471.352, 471.512, 471.516, 471.519
471.542, 471.541, 471.547, 471.708, 471.709, 471.717
471.742, 471.742, 471.742, 471.908, 471.908, 471.908
471.93, 471.93, 471.93, 472.098, 472.092, 472.096
472.122, 472.122, 472.122, 472.287, 472.287, 472.288
472.31, 472.31, 472.31, 472.472, 472.472, 472.47
472.495, 472.495, 472.495, 472.656, 472.653, 472.65
472.683, 472.683, 472.683, 472.846, 472.846, 472.847
472.869, 472.869, 472.869, 473.033, 473.033, 473.033
473.055, 473.055, 473.055, 473.224, 473.217, 473.221
473.247, 473.247, 473.247, 473.409, 473.425, 473.401
473.446, 473.446, 473.448, 473.611, 473.612, 473.61
473.633, 473.633, 473.633, 473.803, 473.799, 473.798
473.827, 473.827, 473.827, 473.989, 473.987, 473.985
474.01, 474.01, 474.011, 474.18, 474.178, 474.19
474.215, 474.216, 474.216, 474.386, 474.384, 474.381
474.415, 474.415, 474.415, 474.575, 474.589, 474.578
474.616, 474.616, 474.617, 474.774, 474.776, 474.811
474.838, 474.839, 474.839, 475.002, 475.006, 475.012
475.034, 475.034, 475.034, 475.199, 475.199, 475.199
475.222, 475.222, 475.223, 475.386, 475.384, 475.387
475.41, 475.41, 475.41, 475.576, 475.577, 475.577
475.6, 475.6, 475.601, 475.811, 475.769, 475.769
475.832, 475.832, 475.833, 475.996, 475.993, 475.989
476.018, 476.018, 476.019, 476.179, 476.288, 476.177
476.311, 476.311, 476.314, 476.471, 476.471, 476.493
476.514, 476.514, 476.515, 476.696, 476.675, 476.684
476.72, 476.722, 476.722, 476.891, 476.907, 476.904
476.929, 476.929, 476.929, 477.088, 477.09, 477.09
477.113, 477.113, 477.113, 477.276, 477.276, 477.278
477.303, 477.303, 477.303, 477.469, 477.469, 477.469
477.493, 477.493, 477.493, 477.661, 477.66, 477.665
477.685, 477.685, 477.685, 477.843, 477.845, 477.845
477.879, 477.881, 477.881, 478.037, 478.042, 478.042
478.064, 478.064, 478.065, 478.244, 478.244, 478.242
478.272, 478.274, 478.274, 478.442, 478.451, 478.439
478.476, 478.477, 478.477, 478.642, 478.645, 478.642
478.669, 478.671, 478.671, 478.829, 478.829, 478.833
478.861, 478.861, 478.862, 479.029, 479.023, 479.031
479.053, 479.053, 479.054, 479.222, 479.212, 479.219
479.245, 479.245, 479.245, 479.413, 479.413, 479.413
479.438, 479.438, 479.44, 479.606, 479.606, 479.606
479.628, 479.628, 479.628, 479.806, 479.805, 479.802
479.827, 479.827, 479.828, 480.006, 479.996, 479.996
480.029, 480.029, 480.03, 480.208, 480.206, 480.228
480.25, 480.25, 480.251, 480.421, 480.412, 480.506
480.529, 480.529, 480.53, 480.685, 480.687, 480.775
480.8, 480.8, 480.801, 480.959, 480.961, 481.052
481.074, 481.074, 481.077, 481.235, 481.235, 481.328
481.356, 481.357, 481.368, 481.53, 481.616, 481.593
481.638, 481.64, 481.64, 481.793, 481.836, 481.837
481.858, 481.859, 481.859, 482.028, 482.028, 482.029
482.053, 482.053, 482.054, 482.233, 482.223, 482.236
482.258, 482.258, 482.259, 482.435, 482.426, 482.428
482.463, 482.463, 482.463, 482.621, 482.631, 482.628
482.66, 482.66, 482.66, 482.823, 482.84, 482.82
482.864, 482.864, 482.866, 483.023, 483.024, 483.05
483.072, 483.072, 483.073, 483.238, 483.235, 483.237
483.263, 483.263, 483.263, 483.42, 483.42, 483.513
483.535, 483.535, 483.539, 483.694, 483.694, 483.717
483.739, 483.739, 483.741, 483.932, 483.929, 483.929
483.956, 483.956, 483.957, 484.143, 484.131, 484.123
484.166, 484.166, 484.167, 484.332, 484.332, 484.322
484.357, 484.357, 484.357, 484.538, 484.529, 484.522
484.559, 484.559, 484.56, 484.724, 484.724, 484.724
484.747, 484.747, 484.747, 484.91, 484.91, 484.917
484.941, 484.941, 484.941, 485.111, 485.111, 485.113
485.134, 485.134, 485.134, 485.3, 485.3, 485.3
485.321, 485.321, 485.321, 485.486, 485.486, 485.493
485.517, 485.517, 485.517, 485.737, 485.737, 485.737
485.759, 485.759, 485.759, 485.979, 485.979, 485.979
486.008, 486.008, 486.008, 486.234, 486.238, 486.23
486.267, 486.268, 486.268, 486.488, 486.481, 486.484
486.514, 486.514, 486.516, 486.731, 486.731, 486.731
486.757, 486.758, 486.758, 486.97, 486.965, 486.973
487.002, 487.002, 487.003, 487.209, 487.211, 487.24
487.261, 487.261, 487.263, 487.473, 487.47, 487.473
487.495, 487.495, 487.495, 487.704, 487.704, 487.706
487.731, 487.731, 487.732, 487.947, 487.947, 487.945
487.968, 487.968, 487.968, 488.184, 488.184, 488.184
488.209, 488.209, 488.21, 488.41, 488.41, 488.441
488.463, 488.463, 488.464, 488.668, 488.67, 488.715
488.736, 488.736, 488.738, 488.954, 488.94, 488.952
488.978, 488.978, 488.978, 489.191, 489.191, 489.191
489.215, 489.215, 489.215, 489.433, 489.433, 489.433
489.456, 489.456, 489.457, 489.661, 489.66, 489.619
489.687, 489.687, 489.687, 489.898, 489.896, 489.855
489.92, 489.92, 489.921, 490.114, 490.112, 490.069
490.135, 490.135, 490.136, 490.343, 490.365, 490.306
490.393, 490.394, 490.394, 490.581, 490.583, 490.573
490.608, 490.61, 490.611, 490.801, 490.798, 490.834
490.859, 490.859, 490.861, 491.05, 491.056, 491.008
491.105, 491.105, 491.106, 491.319, 491.314, 491.273
491.342, 491.342, 491.343, 491.534, 491.534, 491.488
491.559, 491.559, 491.56, 491.752, 491.754, 491.711
491.776, 491.776, 491.776, 491.971, 491.971, 491.931
491.992, 491.992, 491.993, 492.184, 492.184, 492.144
492.209, 492.209, 492.209, 492.401, 492.401, 492.361
492.424, 492.424, 492.424, 492.618, 492.62, 492.576
492.642, 492.642, 492.642, 492.832, 492.834, 492.789
492.868, 492.868, 492.881, 493.061, 493.061, 493.061
493.084, 493.084, 493.085, 493.275, 493.277, 493.238
493.299, 493.301, 493.306, 493.493, 493.498, 493.451
493.523, 493.523, 493.523, 493.712, 493.717, 493.675
493.739, 493.739, 493.739, 493.939, 493.941, 493.893
493.962, 493.962, 493.962, 494.187, 494.151, 494.105
494.214, 494.216, 494.216, 494.414, 494.42, 494.367
494.445, 494.446, 494.446, 494.636, 494.639, 494.597
494.667, 494.667, 494.668, 494.862, 494.863, 494.821
497.516, 497.516, 497.528, 497.73, 497.778, 497.714
497.805, 497.807, 497.816, 497.997, 498.045, 497.995
498.071, 498.072, 498.085, 498.278, 498.331, 498.284
498.355, 498.357, 498.368, 498.55, 498.56, 498.55
498.593, 498.593, 498.605, 498.792, 498.792, 498.792
498.826, 498.827, 498.832, 498.98, 498.98, 498.987
499.014, 499.015, 499.02, 499.164, 499.164, 499.168
499.19, 499.19, 499.191, 499.343, 499.343, 499.344
499.368, 499.368, 499.37, 499.526, 499.519, 499.521
499.55, 499.549, 499.554, 499.7, 499.7, 499.702
499.724, 499.724, 499.724, 499.873, 499.876, 499.876
499.901, 499.901, 499.901, 500.049, 500.049, 500.05
500.071, 500.071, 500.071, 500.223, 500.223, 500.223
500.245, 500.245, 500.245, 500.395, 500.395, 500.395
500.42, 500.42, 500.421, 500.565, 500.567, 500.565
500.589, 500.589, 500.589, 500.739, 500.739, 500.739
500.764, 500.764, 500.764, 500.912, 500.91, 500.913
500.933, 500.933, 500.933, 501.107, 501.079, 501.079
501.128, 501.128, 501.13, 501.275, 501.278, 501.278
501.305, 501.304, 501.31, 501.458, 501.458, 501.458
501.482, 501.481, 501.486, 501.63, 501.632, 501.632
501.654, 501.654, 501.656, 501.799, 501.802, 501.802
501.827, 501.827, 501.827, 501.976, 501.976, 501.976
502, 501.999, 502.005, 502.147, 502.145, 502.15
502.179, 502.179, 502.179, 502.34, 502.329, 502.343
502.366, 502.369, 502.371, 502.513, 502.521, 502.551
502.571, 502.573, 502.574, 502.754, 502.742, 502.812
502.845, 502.845, 502.846, 503.003, 503.028, 503.047
503.071, 503.071, 503.072, 503.22, 503.22, 503.23
503.251, 503.251, 503.253, 503.398, 503.398, 503.401
503.424, 503.424, 503.425, 503.571, 503.619, 503.571
503.641, 503.641, 503.643, 503.789, 503.793, 503.795
503.816, 503.816, 503.816, 503.965, 503.971, 504.053
504.078, 504.078, 504.082, 504.231, 504.224, 504.268
504.29, 504.29, 504.291, 504.437, 504.439, 504.441
504.463, 504.463, 504.463, 504.607, 504.618, 504.626
504.653, 504.653, 504.653, 504.8, 504.804, 504.804
504.825, 504.825, 504.825, 504.973, 504.975, 504.973
504.998, 504.997, 505.002, 505.146, 505.15, 505.152
505.176, 505.176, 505.177, 505.322, 505.324, 505.324
505.346, 505.346, 505.346, 505.495, 505.498, 505.498
505.519, 505.519, 505.519, 505.669, 505.67, 505.675
505.701, 505.701, 505.702, 505.854, 505.869, 505.86
505.891, 505.891, 505.891, 506.039, 506.046, 506.039
506.067, 506.067, 506.067, 506.237, 506.237, 506.239
506.263, 506.263, 506.264, 506.415, 506.415, 506.415
506.437, 506.437, 506.438, 506.585, 506.587, 506.587
506.612, 506.612, 506.612, 506.8, 506.804, 506.76
506.825, 506.825, 506.825, 507.019, 507.019, 506.973
507.041, 507.041, 507.042, 507.237, 507.237, 507.194
507.262, 507.262, 507.262, 507.455, 507.459, 507.411
507.482, 507.481, 507.487, 507.675, 507.675, 507.634
507.699, 507.697, 507.703, 507.89, 507.898, 507.85
507.922, 507.922, 507.922, 508.116, 508.14, 508.067
508.162, 508.162, 508.163, 508.355, 508.36, 508.312
508.382, 508.382, 508.382, 508.574, 508.574, 508.533
508.598, 508.598, 508.598, 508.795, 508.793, 508.752
508.817, 508.817, 508.819, 509.019, 509.014, 508.97
509.041, 509.041, 509.042, 509.233, 509.234, 509.19
509.258, 509.258, 509.258, 509.454, 509.483, 509.413
509.508, 509.51, 509.511, 509.698, 509.698, 509.686
509.722, 509.723, 509.723, 509.936, 509.931, 509.87
509.956, 509.956, 509.958, 510.156, 510.156, 510.112
510.186, 510.187, 510.187, 510.381, 510.381, 510.335
510.407, 510.408, 510.413, 510.603, 510.614, 510.614
510.636, 510.639, 510.642, 510.826, 510.856, 510.834
510.877, 510.88, 510.883, 511.071, 511.074, 511.075
511.1, 511.1, 511.101, 511.291, 511.294, 511.298
511.321, 511.321, 511.322, 511.556, 511.557, 511.517
511.578, 511.578, 511.579, 511.78, 511.78, 511.78
511.806, 511.806, 511.807, 512, 512.003, 512.003
512.027, 512.026, 512.031, 512.264, 512.265, 512.223
512.286, 512.286, 512.286, 512.478, 512.48, 512.48
512.505, 512.505, 512.505, 512.71, 512.723, 512.71
512.744, 512.744, 512.745, 512.949, 512.943, 512.94
512.973, 512.973, 512.974, 513.164, 513.166, 513.118
513.188, 513.188, 513.188, 513.378, 513.378, 513.333
513.399, 513.399, 513.401, 513.59, 513.59, 513.546
513.616, 513.616, 513.616, 513.805, 513.81, 513.762
513.83, 513.831, 513.831, 514.039, 514.039, 513.989
514.059, 514.059, 514.059, 514.274, 514.274, 514.228
514.299, 514.299, 514.299, 514.447, 514.45, 514.45
514.472, 514.472, 514.472, 514.662, 514.665, 514.626
514.687, 514.687, 514.687, 514.878, 514.88, 514.833
514.907, 514.906, 514.911, 515.106, 515.101, 515.065
515.128, 515.128, 515.129, 515.322, 515.32, 515.279
515.344, 515.344, 515.344, 515.542, 515.543, 515.492
515.566, 515.566, 515.566, 515.759, 515.759, 515.722
515.781, 515.781, 515.781, 515.972, 515.972, 515.929
515.994, 515.994, 515.994, 516.194, 516.186, 516.147
516.218, 516.218, 516.219, 516.408, 516.411, 516.371
516.434, 516.433, 516.438, 516.626, 516.626, 516.589
516.652, 516.652, 516.652, 516.847, 516.847, 516.808
516.868, 516.868, 516.869, 517.059, 517.062, 517.016
517.082, 517.084, 517.084, 517.271, 517.274, 517.264
517.298, 517.298, 517.298, 517.491, 517.5, 517.46
517.52, 517.52, 517.521, 517.715, 517.711, 517.668
517.737, 517.737, 517.737, 517.933, 517.937, 517.889
517.961, 517.961, 517.961, 518.157, 518.155, 518.112
518.188, 518.188, 518.188, 518.385, 518.393, 518.339
518.415, 518.415, 518.42, 518.611, 518.608, 518.603
518.636, 518.637, 518.642, 518.821, 518.923, 518.834
518.946, 518.946, 518.947, 519.14, 519.142, 519.151
519.172, 519.172, 519.174, 519.37, 519.367, 519.372
519.396, 519.396, 519.397, 519.6, 519.598, 519.599
519.621, 519.624, 519.624, 519.809, 519.815, 519.841
519.867, 519.868, 519.868, 520.096, 520.086, 520.102
520.125, 520.126, 520.126, 520.346, 520.346, 520.353
520.374, 520.374, 520.374, 520.592, 520.594, 520.595
520.62, 520.62, 520.621, 520.832, 520.839, 520.839
520.861, 520.861, 520.862, 521.07, 521.097, 521.069
521.119, 521.119, 521.12, 521.354, 521.33, 521.343
521.378, 521.379, 521.379, 521.588, 521.592, 521.617
521.639, 521.639, 521.64, 521.859, 521.859, 521.874
521.895, 521.895, 521.897, 522.119, 522.121, 522.119
522.147, 522.147, 522.147, 522.383, 522.385, 522.387
522.408, 522.408, 522.408, 522.626, 522.629, 522.63
522.652, 522.652, 522.652, 522.872, 522.872, 522.872
522.905, 522.905, 522.905, 523.124, 523.124, 523.124
523.146, 523.146, 523.146, 523.365, 523.365, 523.319
523.389, 523.389, 523.389, 523.609, 523.609, 523.554
523.634, 523.632, 523.638, 523.847, 523.845, 523.804
523.869, 523.869, 523.87, 524.085, 524.085, 524.031
524.11, 524.11, 524.11, 524.37, 524.318, 524.275
524.392, 524.392, 524.394, 524.605, 524.609, 524.565
524.633, 524.632, 524.638, 524.848, 524.853, 524.81
524.877, 524.879, 524.879, 525.092, 525.091, 525.042
525.113, 525.113, 525.114, 525.331, 525.331, 525.289
525.353, 525.353, 525.353, 525.571, 525.572, 525.523
525.598, 525.598, 525.598, 525.813, 525.816, 525.769
525.838, 525.838, 525.838, 526.054, 526.056, 525.998
526.076, 526.076, 526.076, 526.301, 526.309, 526.262
526.337, 526.337, 526.337, 526.556, 526.554, 526.503
526.58, 526.58, 526.58, 526.795, 526.795, 526.74
526.818, 526.818, 526.82, 527.032, 527.032, 526.982
527.057, 527.058, 527.058, 527.276, 527.279, 527.222
527.301, 527.301, 527.302, 527.518, 527.518, 527.465
527.544, 527.544, 527.545, 527.782, 527.805, 527.703
527.83, 527.83, 527.83, 528.106, 528.037, 528.009
528.136, 528.136, 528.138, 528.349, 528.41, 528.44
528.467, 528.467, 528.47, 528.675, 528.701, 528.72
528.74, 528.74, 528.742, 528.959, 528.955, 528.95
528.98, 528.98, 528.981, 529.19, 529.193, 529.241
529.261, 529.263, 529.264, 529.47, 529.474, 529.473
529.492, 529.493, 529.493, 529.709, 529.718, 529.662
529.737, 529.738, 529.738, 529.953, 529.954, 529.899
529.975, 529.976, 529.976, 530.206, 530.216, 530.143
530.239, 530.239, 530.239, 530.461, 530.466, 530.409
530.492, 530.492, 530.492, 530.706, 530.705, 530.657
530.732, 530.732, 530.733, 530.947, 530.947, 530.899
530.968, 530.968, 530.97, 531.179, 531.184, 531.13
531.206, 531.206, 531.208, 531.417, 531.419, 531.371
531.44, 531.44, 531.441, 531.656, 531.654, 531.605
531.677, 531.677, 531.68, 531.907, 531.881, 531.837
531.939, 531.941, 531.959, 532.155, 532.15, 532.257
532.283, 532.286, 532.289, 532.511, 532.564, 532.523
532.586, 532.586, 532.597, 532.798, 532.795, 532.825
532.852, 532.854, 532.855, 533.064, 533.058, 533.061
533.092, 533.092, 533.095, 533.311, 533.306, 533.293
533.333, 533.333, 533.334, 533.571, 533.543, 533.494
533.592, 533.593, 533.594, 533.802, 533.803, 533.76
533.824, 533.825, 533.825, 534.041, 534.038, 533.989
534.061, 534.062, 534.062, 534.29, 534.297, 534.24
534.324, 534.324, 534.326, 534.53, 534.532, 534.492
534.556, 534.556, 534.557, 534.831, 534.748, 534.76
534.858, 534.858, 534.861, 535.045, 535.047, 535.173
535.203, 535.203, 535.208, 535.39, 535.394, 535.496
535.522, 535.523, 535.534, 535.708, 535.748, 535.758
535.786, 535.787, 535.796, 536.011, 535.982, 536.017
536.051, 536.052, 536.055, 536.238, 536.276, 536.269
536.301, 536.303, 536.314, 536.489, 536.52, 536.535
536.563, 536.565, 536.569, 536.765, 536.758, 536.77
536.79, 536.791, 536.794, 537.076, 537.076, 536.989
537.099, 537.099, 537.109, 537.34, 537.427, 537.34
537.451, 537.452, 537.463, 537.692, 537.692, 537.736
537.759, 537.761, 537.762, 537.949, 537.996, 537.994
