Voltage 2,Current
1.4694435179944605,-9.264499724300585e-07
1.472221295722238,-9.264999729118644e-07
1.4749990734500151,-9.265499733936705e-07
1.4777768511777931,-9.265999729872989e-07
1.4805546289055715,-9.266499725809265e-07
1.4833324066333489,-9.266999730627332e-07
1.4861101843611264,-9.267499733224948e-07
1.488887962088904,-9.267999731381678e-07
1.4916657398166813,-9.268499738420192e-07
1.494443517544461,-9.268999718813348e-07
1.497221295272238,-9.269499725851854e-07
1.4999990730000152,-9.269999732890356e-07
1.5027768507277928,-9.270499731047097e-07
1.5055546284555719,-9.270999720322034e-07
1.5083324061833487,-9.271499729580969e-07
1.5111101839111272,-9.27199972107637e-07
1.5138879616389032,-9.272499739217107e-07
1.5166657393666818,-9.272999730712509e-07
1.5194435170944607,-9.273499722207882e-07
1.5222212948222364,-9.273999740348619e-07
1.5249990725500149,-9.274499731844013e-07
1.5277768502777924,-9.274999734441626e-07
1.53055462800557,-9.275499737039258e-07
1.5333324057333493,-9.2759997218733e-07
1.5361101834611264,-9.276499724470909e-07
1.5388879611889035,-9.276999735950313e-07
1.5416657389166817,-9.277499729666144e-07
1.544443516644459,-9.277999734484206e-07
1.5472212943722379,-9.278499721538713e-07
1.5499990721000136,-9.27899974412034e-07
1.5527768498277927,-9.279499731174833e-07
1.5555546275555698,-9.279999735992893e-07
1.5583324052833487,-9.280499723047401e-07
1.5611101830111251,-9.280999736747246e-07
1.5638879607389042,-9.281499726022185e-07
1.566665738466682,-9.281999724178914e-07
1.569443516194459,-9.28249973121742e-07
1.572221293922237,-9.282999729374148e-07
1.574999071650014,-9.283499736412656e-07
1.577776849377792,-9.283999732348932e-07
1.5805546271055704,-9.284499723844323e-07
1.5833324048333484,-9.284999724221484e-07
1.5861101825611263,-9.28549972459867e-07
1.5888879602889039,-9.285999724975838e-07
1.5916657380166817,-9.286499725352996e-07
1.5944435157444603,-9.286999716848388e-07
1.5972212934722363,-9.287499734989124e-07
1.5999990712000152,-9.287999719823186e-07
1.602776848927792,-9.288499731302584e-07
1.6055546266555711,-9.288999716136649e-07
1.608332404383349,-9.289499718734246e-07
1.6111101821111264,-9.289999721331858e-07
1.6138879598389035,-9.290499723929489e-07
1.6166657375666804,-9.290999735408889e-07
1.6194435152944604,-9.291499713581594e-07
1.622221293022235,-9.291999745045009e-07
1.624999070750013,-9.292499740981293e-07
1.627776848477793,-9.292999719154008e-07
1.6305546262055715,-9.293499715090275e-07
1.6333324039333463,-9.293999737671913e-07
1.6361101816611254,-9.294499726946857e-07
1.6388879593889023,-9.294999733985364e-07
1.6416657371166832,-9.295499705496744e-07
1.6444435148444585,-9.295999730298818e-07
1.6472212925722372,-9.296499719573753e-07
1.6499990703000145,-9.296999726612269e-07
1.6527768480277922,-9.297499724769e-07
1.6555546257555716,-9.297999707382599e-07
1.6583324034833455,-9.298499743286903e-07
1.6611101812111253,-9.298999725900511e-07
1.6638879589389033,-9.299499726277689e-07
1.666665736666679,-9.299999744418408e-07
1.6694435143944595,-9.300499715929793e-07
1.672221292122236,-9.300999727409193e-07
1.674999069850013,-9.301499738888595e-07
1.6777768475777928,-9.301999714840867e-07
1.6805546253055696,-9.302499726320257e-07
1.6833324030333463,-9.302999737799665e-07
1.6861101807611247,-9.303499731515491e-07
1.6888879584889038,-9.303999716349556e-07
1.6916657362166792,-9.304499738931169e-07
1.6944435139444585,-9.304999725985677e-07
1.6972212916722356,-9.305499730803737e-07
1.6999990694000147,-9.305999717858228e-07
1.7027768471277902,-9.306499740439857e-07
1.7055546248555693,-9.306999727494356e-07
1.7083324025833455,-9.307499741194201e-07
1.7111101803111255,-9.307999721587364e-07
